,Sell_price,Date_of_sale,Type,sqm_price,Rooms,m2,Building_year,building_address,location,latitude,longitude
9366,1775000,2007-11-03, Ejerlejlighed ,32273,2,55,1893,Egegade 12 København N,"12, Egegade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.690574,12.558975
9367,550000,2007-11-04, Villa ,5500,5,100,2017,Hf. Kongelund 46 København S,,,
9368,3075000,2007-11-04, Ejerlejlighed ,34167,3,90,1938,Rosenvængets Hovedvej 32 København Ø,"32, Rosenvængets Hovedvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.70138100000001,12.586566
9369,1875000,2004-04-10, Ejerlejlighed ,20833,3,90,1938,Rosenvængets Hovedvej 32 København Ø,"32, Rosenvængets Hovedvej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.70138100000001,12.586566
9370,2420000,2007-11-05, Ejerlejlighed ,32703,3,74,2008,A.C. Meyers Vænge 13C København SV,,,
9371,2578110,2007-06-18, Ejerlejlighed ,23019,3,112,2007,Sundby Parkvej 3 København S,"3, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66232700000001,12.629321
9372,3492910,2007-06-18, Ejerlejlighed ,27722,4,126,2007,Sundby Parkvej 3 København S,"3, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66232700000001,12.629321
9373,2972990,2007-06-18, Ejerlejlighed ,33033,3,90,2007,Sundby Parkvej 3 København S,"3, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66232700000001,12.629321
9374,3591310,2007-06-18, Ejerlejlighed ,32065,3,112,2007,Sundby Parkvej 5 København S,"5, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66233,12.629058
9375,2183420,2007-06-18, Ejerlejlighed ,28356,3,77,2007,Sundby Parkvej 5 København S,"5, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66233,12.629058
9376,1388230,2007-12-04, Ejerlejlighed ,12395,3,112,2007,Sundby Parkvej 5 København S,"5, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66233,12.629058
9377,3134220,2007-06-18, Ejerlejlighed ,27984,3,112,2007,Sundby Parkvej 1 København S,"1, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662325,12.629596
9378,3328590,2007-06-18, Ejerlejlighed ,29720,3,112,2007,Sundby Parkvej 1 København S,"1, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662325,12.629596
9379,4000000,2008-01-08, Ejerlejlighed ,35088,3,114,2007,Sundby Parkvej 1 København S,"1, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662325,12.629596
9380,4230840,2007-06-18, Ejerlejlighed ,33578,3,126,2007,Sundby Parkvej 6 København S,"6, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630629
9381,2498690,2007-06-18, Ejerlejlighed ,32451,3,77,2007,Sundby Parkvej 6 København S,"6, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630629
9382,3776670,2007-06-18, Ejerlejlighed ,29974,3,126,2007,Sundby Parkvej 6 København S,"6, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630629
9383,3059000,2007-06-18, Ejerlejlighed ,39727,2,77,2007,Sundby Parkvej 6 København S,"6, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630629
9384,3386420,2007-07-06, Ejerlejlighed ,26876,3,126,2007,Sundby Parkvej 6 København S,"6, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630629
9385,2409000,2007-07-06, Ejerlejlighed ,31286,3,77,2007,Sundby Parkvej 6 København S,"6, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630629
9386,2128850,2007-06-18, Ejerlejlighed ,25045,2,85,2007,Sundby Parkvej 8 København S,"8, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630899
9387,3084630,2007-06-18, Ejerlejlighed ,34274,3,90,2007,Sundby Parkvej 8 København S,"8, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630899
9388,3586900,2007-06-18, Ejerlejlighed ,28467,3,126,2007,Sundby Parkvej 8 København S,"8, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630899
9389,3485490,2007-06-18, Ejerlejlighed ,38728,3,90,2007,Sundby Parkvej 8 København S,"8, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662416,12.630899
9390,4575050,2007-06-18, Ejerlejlighed ,40132,3,114,2007,Sundby Parkvej 10 København S,"10, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662412,12.631169
9391,3755780,2007-06-18, Ejerlejlighed ,33534,3,112,2007,Sundby Parkvej 10 København S,"10, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662412,12.631169
9392,3064000,2007-06-18, Ejerlejlighed ,26188,3,117,2007,Sundby Parkvej 2 København S,"2, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66241700000001,12.630089
9393,2583260,2007-06-18, Ejerlejlighed ,22079,3,117,2007,Sundby Parkvej 2 København S,"2, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66241700000001,12.630089
9394,2995000,2007-08-27, Ejerlejlighed ,33278,3,90,2007,Sundby Parkvej 2 København S,"2, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66241700000001,12.630089
9395,2500000,2007-06-18, Ejerlejlighed ,34722,3,72,1886,Kroghsgade 6 København Ø,"6, Kroghsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696652,12.574604
9396,1530000,2002-04-10, Ejerlejlighed ,18000,3,85,1886,Kroghsgade 6 København Ø,"6, Kroghsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696652,12.574604
9397,2425000,2007-08-19, Ejerlejlighed ,33681,3,72,1886,Kroghsgade 6 København Ø,"6, Kroghsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696652,12.574604
9398,2000000,2007-06-18, Villa ,21505,4,93,2012,Hf. Engvang 45 København S,,,
9399,3328610,2007-06-18, Ejerlejlighed ,29720,3,112,2007,Sundby Parkvej 4 København S,"4, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66241700000001,12.63036
9400,2166950,2007-06-18, Ejerlejlighed ,25494,2,85,2007,Sundby Parkvej 4 København S,"4, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66241700000001,12.63036
9401,2365650,2007-06-18, Ejerlejlighed ,30723,3,77,2007,Sundby Parkvej 4 København S,"4, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66241700000001,12.63036
9402,4078010,2007-06-18, Ejerlejlighed ,36411,3,112,2007,Sundby Parkvej 4 København S,"4, Sundby Parkvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66241700000001,12.63036
9403,3250000,2007-06-18, Villa ,20062,6,162,1951,Marsalavej 25 København S,"25, Marsalavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.653864,12.628267999999998
9404,5900000,2007-06-19, Rækkehus ,48361,6,122,1943,Fuglebo 12 Frederiksberg,"12, Fuglebo, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.692602,12.529212
9405,7350000,2007-06-19, Villa ,42000,6,135,1951,Marielystvej 18 Frederiksberg,"Marielystvej, Frederiksberg Kommune, Region Hovedstaden, 2500, Danmark",55.6739884,12.4999896
9406,4625000,2007-06-19, Ejerlejlighed ,33036,3,140,1903,Rosenvængets Allé 17 København Ø,"17, Rosenvængets Allé, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.699283,12.580777
9407,1400000,2007-06-20, Ejerlejlighed ,25000,2,56,1901,Ole Jørgensens Gade 10 København N,"10, Ole Jørgensens Gade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.70051899999999,12.541095
9408,867000,2002-08-05, Ejerlejlighed ,15764,2,55,1901,Ole Jørgensens Gade 10 København N,"10, Ole Jørgensens Gade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.70051899999999,12.541095
9409,1650000,2007-06-20, Ejerlejlighed ,31132,2,53,1901,Andreas Bjørns Gade 4 København K,"4, Andreas Bjørns Gade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1428, Danmark",55.675411,12.597484
9410,757000,2003-02-14, Ejerlejlighed ,14019,2,54,1901,Andreas Bjørns Gade 4 København K,"4, Andreas Bjørns Gade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1428, Danmark",55.675411,12.597484
9411,274000,1996-05-27, Ejerlejlighed ,5074,2,54,1901,Andreas Bjørns Gade 4 København K,"4, Andreas Bjørns Gade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1428, Danmark",55.675411,12.597484
9412,3420000,2007-06-20, Ejerlejlighed ,26512,4,129,1904,Hostrupsvej 13 Frederiksberg C,"13, Hostrupsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1950, Danmark",55.68189,12.537671
9413,1175000,2007-06-20, Villa ,20259,2,58,2014,Hedegaardsvej 149 København S,"149, Hedegaardsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64663,12.639213
9414,3550000,2007-06-20, Ejerlejlighed ,33810,4,105,2007,Dexter Gordons Vej 17 København SV,,,
9415,3700000,2007-06-21, Rækkehus ,29365,4,126,2002,Lillegrund 13 København S,"13, Lillegrund, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.658703,12.61207
9416,5650000,2007-06-22, Ejerlejlighed ,37417,5,151,2009,Robert Jacobsens Vej 89 København S,"89, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.61666700000001,12.572925
9417,4345000,2007-10-14, Ejerlejlighed ,31036,2,140,2009,Robert Jacobsens Vej 89 København S,"89, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.61666700000001,12.572925
9418,5077050,2007-02-26, Ejerlejlighed ,36265,4,140,2009,Robert Jacobsens Vej 89 København S,"89, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.61666700000001,12.572925
9419,5410530,2007-04-11, Ejerlejlighed ,38647,4,140,2009,Robert Jacobsens Vej 89 København S,"89, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.61666700000001,12.572925
9420,4549345,2007-05-13, Ejerlejlighed ,32495,4,140,2009,Robert Jacobsens Vej 89 København S,"89, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.61666700000001,12.572925
9421,4783590,2007-02-15, Ejerlejlighed ,34169,4,140,2009,Robert Jacobsens Vej 89 København S,"89, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.61666700000001,12.572925
9422,2525000,2007-06-22, Ejerlejlighed ,26579,3,95,1874,Kastanievej 16 Frederiksberg C,"16, Kastanievej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1876, Danmark",55.677473,12.546202
9423,1850000,2007-06-22, Ejerlejlighed ,29365,2,63,1930,Sankt Kjelds Gade 29 København Ø,"29, Sankt Kjelds Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709926,12.566031
9424,1575000,2007-07-12, Ejerlejlighed ,30288,2,52,1930,Sankt Kjelds Gade 29 København Ø,"29, Sankt Kjelds Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.709926,12.566031
9425,3400000,2007-06-22, Ejerlejlighed ,21935,4,155,1970,Vesterbrogade 97C København V,"97C, Vesterbrogade, Sorte Hest, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1620, Danmark",55.671624,12.546454
9426,17700000,2007-06-22, Ejerlejlighed ,124648,4,142,1875,Vendersgade 31 København K,"31, Vendersgade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1363, Danmark",55.685188,12.565261
9427,3100000,2007-06-02, Ejerlejlighed ,31313,2,99,1875,Vendersgade 31 København K,"31, Vendersgade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1363, Danmark",55.685188,12.565261
9428,33489730,2007-02-12, Ejerlejlighed ,364019,1,92,1875,Vendersgade 31 København K,"31, Vendersgade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1363, Danmark",55.685188,12.565261
9429,1575000,2006-12-19, Ejerlejlighed ,28125,2,56,1918,Anders Henriksens Gade 3 København S,"3, Anders Henriksens Gade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66441500000001,12.599649
9430,2625000,2006-12-20, Ejerlejlighed ,24306,3,108,2007,Edvard Thomsens Vej 69 København S,"69, Edvard Thomsens Vej, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.632638,12.578109
9431,2695000,2006-11-29, Ejerlejlighed ,24954,3,108,2007,Edvard Thomsens Vej 69 København S,"69, Edvard Thomsens Vej, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.632638,12.578109
9432,2500000,2007-07-18, Ejerlejlighed ,23148,3,108,2007,Edvard Thomsens Vej 69 København S,"69, Edvard Thomsens Vej, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.632638,12.578109
9433,2595000,2007-02-12, Ejerlejlighed ,24028,3,108,2007,Edvard Thomsens Vej 69 København S,"69, Edvard Thomsens Vej, Enghave Brygge, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.632638,12.578109
9434,3802579,2006-12-21, Ejerlejlighed ,38026,3,100,2009,Robert Jacobsens Vej 91 København S,"91, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.616682,12.573122
9435,3563290,2006-09-28, Ejerlejlighed ,35633,3,100,2009,Robert Jacobsens Vej 91 København S,"91, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.616682,12.573122
9436,3225145,2006-09-08, Ejerlejlighed ,34679,3,93,2009,Robert Jacobsens Vej 91 København S,"91, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.616682,12.573122
9437,3656155,2006-09-12, Ejerlejlighed ,37308,3,98,2009,Robert Jacobsens Vej 91 København S,"91, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.616682,12.573122
9438,3646600,2007-12-22, Ejerlejlighed ,36466,3,100,2009,Robert Jacobsens Vej 91 København S,"91, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.616682,12.573122
9439,3860175,2006-09-01, Ejerlejlighed ,38602,4,100,2009,Robert Jacobsens Vej 91 København S,"91, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.616682,12.573122
9440,3491150,2007-04-16, Ejerlejlighed ,38364,3,91,2009,Robert Jacobsens Vej 91 København S,"91, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.616682,12.573122
9441,1475000,2006-12-21, Ejerlejlighed ,27830,2,53,1889,Rantzausgade 50C København N,"50C, Rantzausgade, Sorte Hest, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.687707,12.547546
9442,4250000,2006-12-21, Villa ,22606,6,188,1917,C.F. Richs Vej 54 Frederiksberg,"54, C.F. Richs Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.687856,12.510917
9443,4150000,2006-12-21, Villa ,27483,6,151,1953,Hovmålvej 96 København S,"96, Hovmålvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.63103100000001,12.584322
9444,2575000,2006-12-21, Ejerlejlighed ,36786,3,70,1932,Duevej 58 Frederiksberg,"58, Duevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.691373,12.529328
9445,460000,1996-10-28, Ejerlejlighed ,6571,3,70,1932,Duevej 58 Frederiksberg,"58, Duevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.691373,12.529328
9446,2650000,2006-12-23, Ejerlejlighed ,29444,3,90,1906,Godsbanegade 27 København V,"27, Godsbanegade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1722, Danmark",55.665375,12.555521
9447,197000,1996-07-01, Ejerlejlighed ,2189,3,90,1906,Godsbanegade 27 København V,"27, Godsbanegade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1722, Danmark",55.665375,12.555521
9448,425162,1995-11-08, Ejerlejlighed ,4887,3,87,1906,Godsbanegade 27 København V,"27, Godsbanegade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1722, Danmark",55.665375,12.555521
9449,244000,1995-08-18, Ejerlejlighed ,2742,3,89,1906,Godsbanegade 27 København V,"27, Godsbanegade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1722, Danmark",55.665375,12.555521
9450,2975000,2006-12-24, Ejerlejlighed ,18594,4,160,1884,Ole Suhrs Gade 20 København K,"20, Ole Suhrs Gade, Indre Østerbro, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1354, Danmark",55.689954,12.570929
9451,881150,2006-12-27, Ejerlejlighed ,10246,3,86,1931,Store Kongensgade 96 København K,"96, Store Kongensgade, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1264, Danmark",55.686188,12.589514
9452,600000,2006-12-28, Ejerlejlighed ,11321,2,53,1938,Mimersgade 96 København N,"96, Mimersgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.700878,12.543447
9453,1690000,2006-08-03, Ejerlejlighed ,31887,2,53,1938,Mimersgade 96 København N,"96, Mimersgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.700878,12.543447
9454,750000,2006-12-29, Rækkehus ,5769,6,130,1885,Krusemyntegade 7 København K,"7, Krusemyntegade, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1318, Danmark",55.688347,12.584997
9455,3000000,2006-12-31, Ejerlejlighed ,13453,7,223,1875,Ravnsborggade 18C København N,"18C, Ravnsborggade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.689028,12.563039
9456,1997500,2006-12-31, Fritidshus ,14268,16,0,1883,Gothersgade 93E København K,"93E, Gothersgade, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1123, Danmark",55.68335500000001,12.57728
