,Unnamed: 0,Address,Sell_price,Date_of_sale,Type,sqm_price,Rooms,m2,Building_year
5537,37," Straussvej 16, st. mf, 2450 København SV",775000,2003-03-18, Ejerlejlighed ,16848,2,46,1934
5538,38," Galionsvej 5, 2. 7, 1437 København K",2650000,2003-03-18, Ejerlejlighed ,22269,3,119,1952
5539,39," Rumæniensgade 8, 1. th, 2300 København S",984100,2003-03-19, Ejerlejlighed ,16133,2,61,1930
5540,40," Blågårdsgade 26, 1. 10, 2200 København N",12222,2003-03-19, Ejerlejlighed ,180,2,68,1972
5541,41," Rosenørns Alle 65, st. tv, 1970 Frederiksberg C",2025000,2003-03-19, Ejerlejlighed ,16071,4,126,1899
5542,42," David Balfours Gade 2, 5. th, 1402 København K",3943370,2003-03-19, Ejerlejlighed ,29210,4,135,2003
5543,43," David Balfours Gade 4, 2. tv, 1402 København K",2140000,2003-03-19, Ejerlejlighed ,20381,3,105,2003
5544,44," Hammershøis Kaj 8, 2. tv, 1402 København K",2903570,2003-03-19, Ejerlejlighed ,26396,3,110,2003
5545,45," Ryesgade 112A, 4. tv, 2100 København Ø",1300000,2003-03-20, Ejerlejlighed ,18841,3,69,1885
5546,46," Johan Semps Gade 9, 4. tv, 1402 København K",2694332,2003-03-20, Ejerlejlighed ,23028,3,117,2003
5547,47," Ørnevej 50, 3. th, 2400 København NV",1065000,2003-03-20, Ejerlejlighed ,16385,2,65,1925
5548,48," Roskildevej 98, 2. th, 2000 Frederiksberg",1250000,2003-03-20, Ejerlejlighed ,15244,3,82,1953
5549,49," Malmøgade 12, 2. th, 2100 København Ø",2950000,2003-03-21, Ejerlejlighed ,16480,5,179,1898
5550,0," Hans Hedtofts Gade 7, 5. mf, 2300 København S",3850000,2007-10-24, Ejerlejlighed ,28102,3,137,2005
5551,1," Øresundsvej 108, 2. tv, 2300 København S",1265000,2007-10-24, Ejerlejlighed ,20738,2,61,1932
5552,2," Jadegangen 131, 2300 København S",1400000,2007-10-24, Villa ,14000,3,100,1960
5553,3," Løgstørgade 26, 4. tv, 2100 København Ø",2200000,2007-10-24, Ejerlejlighed ,28947,3,76,1917
5554,4," Carl Th. Zahles Gade 4, 1. tv, 2300 København S",2400000,2007-10-25, Ejerlejlighed ,26087,2,92,2005
5555,5," Tordenskjoldsgade 23, st, 1055 København K",6250000,2007-10-25, Ejerlejlighed ,29206,7,214,1877
5556,6," Ørholmgade 2, st. tv, 2200 København N",1050000,2007-10-25, Ejerlejlighed ,19811,2,53,1935
5557,7," Sundby Parkvej 13, 4. tv, 2300 København S",3495000,2007-10-26, Ejerlejlighed ,31205,3,112,2007
5558,8," Frederiksstadsgade 7, 4. th, 1667 København V",2654612,2007-10-26, Ejerlejlighed ,32773,3,81,1896
5559,9," Randersgade 72, 3. tv, 2100 København Ø",2000000,2007-10-26, Ejerlejlighed ,26667,3,75,1904
5560,10," Hvidkløvervej 1, 2400 København NV",3800000,2007-10-27, Villa ,25333,7,150,1930
5561,11," Rentemestervej 7A, 4. tv, 2400 København NV",2995000,2007-10-27, Ejerlejlighed ,26043,4,115,2006
5562,12," Jadegangen 144, 2300 København S",2600000,2007-10-28, Villa ,27957,5,93,1995
5563,13," Tom Kristensens Vej 42, 6. th, 2300 København S",2640000,2007-10-28, Ejerlejlighed ,30000,3,88,2006
5564,14," Flinterenden 4, st. tv, 2300 København S",1850000,2007-10-28, Ejerlejlighed ,18687,3,99,1924
5565,15," Ellebjergvej 11, 1. th, 2450 København SV",1199000,2007-10-28, Ejerlejlighed ,22623,2,53,1939
5566,16," Kochsvej 17, 3. tv, 1812 Frederiksberg C",5425000,2007-10-29, Ejerlejlighed ,46368,5,117,1898
5567,17," Heimdalsgade 14, 3. 5, 2200 København N",2095000,2007-10-29, Ejerlejlighed ,26519,2,79,1939
5568,18," Delosvej 27, 2300 København S",4650000,2007-10-29, Villa ,29618,6,157,1933
5569,19," Marstalsgade 19, 4. tv, 2100 København Ø",1585000,2007-10-30, Ejerlejlighed ,28304,2,56,1902
5570,20," Slejpnersgade 4, 5. th, 2200 København N",1425000,2007-10-30, Ejerlejlighed ,25446,2,56,1938
5571,21," Mathildevej 20, st. tv, 2000 Frederiksberg",2750000,2007-10-30, Ejerlejlighed ,31609,3,87,1890
5572,22," Thad Jones Vej 8, 2. th, 2450 København SV",3000000,2007-10-30, Ejerlejlighed ,30303,4,99,2007
5573,23," Howitzvej 15, 5. 26, 2000 Frederiksberg",5650000,2007-10-31, Ejerlejlighed ,40357,3,140,1977
5574,24," Nordre Frihavnsgade 15, 4. th, 2100 København Ø",2190000,2007-10-31, Ejerlejlighed ,28077,3,78,1902
5575,25," Sundby Parkvej 18, 1. tv, 2300 København S",3995000,2007-10-31, Ejerlejlighed ,35670,3,112,2007
5576,26," Slusevej 25, 2300 København S",2175000,2007-10-31, Villa ,14897,6,146,1964
5577,27," Kirkegårdsvej 8, 3. 27, 2300 København S",1050000,2007-10-31, Ejerlejlighed ,22340,1,47,1974
5578,28," Wildersgade 38, st, 1408 København K",2650000,2007-10-31, Ejerlejlighed ,27604,3,96,1797
5579,29," Teglbrændervej 2, 4. th, 2400 København NV",950000,2007-11-01, Ejerlejlighed ,25000,1,38,1935
5580,30," Azaleagangen 43, 2300 København S",2650000,2007-11-01, Villa ,25238,2,105,2004
5581,31," Lindeskellet 8, 2000 Frederiksberg",1650000,2007-11-01, Ejerlejlighed ,13415,4,123,1978
5582,32," Frankrigshusene 3, 3. th, 2300 København S",1565000,2007-11-01, Ejerlejlighed ,21438,3,73,1936
5583,33," Ørestads Boulevard 61D, 5. th, 2300 København S",2925000,2007-11-01, Ejerlejlighed ,31452,4,93,2007
5584,34," Ørestads Boulevard 61E, 5. th, 2300 København S",1096705,2007-11-01, Ejerlejlighed ,14820,3,74,2007
5585,35," Ørestads Boulevard 61E, 7. tv, 2300 København S",2555000,2007-11-01, Ejerlejlighed ,33182,3,77,2007
5586,36," Ørestads Boulevard 61D, 4. th, 2300 København S",2870000,2007-11-01, Ejerlejlighed ,30860,4,93,2007
5587,37," Elbagade 19, st. tv, 2300 København S",1175000,2007-11-01, Ejerlejlighed ,20259,2,58,1932
5588,38," Abildgaardsgade 32, 2100 København Ø",7750000,2007-11-01, Rækkehus ,56985,7,136,1882
5589,39," Korfuvej 6, 1. th, 2300 København S",825000,2007-11-02, Ejerlejlighed ,12500,3,66,1940
5590,40," Hollænderdybet 2, 5. tv, 2300 København S",2100000,2007-11-02, Ejerlejlighed ,21429,4,98,1918
5591,41," Lyøvej 24, 3. mf, 2000 Frederiksberg",2428000,2007-11-02, Ejerlejlighed ,26978,3,90,1979
5592,42," Peder Lykkes Vej 50, 1. th, 2300 København S",1650000,2007-11-02, Ejerlejlighed ,22603,3,73,1940
5593,43," Hamletsgade 8, 1. 84, 2200 København N",1200000,2007-11-03, Ejerlejlighed ,18462,2,65,1975
5594,44," Egegade 12, 3. tv, 2200 København N",1775000,2007-11-03, Ejerlejlighed ,32273,2,55,1893
5595,45," Sprogøvej 29, 1. th, 2000 Frederiksberg",2600000,2007-11-04, Ejerlejlighed ,27957,3,93,1980
5596,46," Hf. Kongelund 46, 2300 København S",550000,2007-11-04, Villa ,5500,5,100,2017
5597,47," Rosenvængets Hovedvej 32, 2. th, 2100 København Ø",3075000,2007-11-04, Ejerlejlighed ,34167,3,90,1938
5598,48," A.C. Meyers Vænge 13C, st. tv, 2450 København SV",2420000,2007-11-05, Ejerlejlighed ,32703,3,74,2008
5599,49," Øresundsvej 144E, 3. th, 2300 København S",3300000,2007-11-05, Ejerlejlighed ,30000,3,110,2005
5600,0," Sundby Parkvej 3, st. th, 2300 København S",2578110,2007-06-18, Ejerlejlighed ,23019,3,112,2007
5601,1," Sundby Parkvej 5, 4. tv, 2300 København S",3591310,2007-06-18, Ejerlejlighed ,32065,3,112,2007
5602,2," Sundby Parkvej 1, 2. tv, 2300 København S",3134220,2007-06-18, Ejerlejlighed ,27984,3,112,2007
5603,3," Sundby Parkvej 3, 3. tv, 2300 København S",3492910,2007-06-18, Ejerlejlighed ,27722,4,126,2007
5604,4," Sundby Parkvej 1, 3. tv, 2300 København S",3328590,2007-06-18, Ejerlejlighed ,29720,3,112,2007
5605,5," Sundby Parkvej 6, 4. tv, 2300 København S",4230840,2007-06-18, Ejerlejlighed ,33578,3,126,2007
5606,6," Sundby Parkvej 6, 2. th, 2300 København S",2498690,2007-06-18, Ejerlejlighed ,32451,3,77,2007
5607,7," Sundby Parkvej 5, 3. th, 2300 København S",2183420,2007-06-18, Ejerlejlighed ,28356,3,77,2007
5608,8," Sundby Parkvej 3, 4. th, 2300 København S",2972990,2007-06-18, Ejerlejlighed ,33033,3,90,2007
5609,9," Sundby Parkvej 8, st. tv, 2300 København S",2128850,2007-06-18, Ejerlejlighed ,25045,2,85,2007
5610,10," Sundby Parkvej 6, 3. tv, 2300 København S",3776670,2007-06-18, Ejerlejlighed ,29974,3,126,2007
5611,11," Sundby Parkvej 8, 3. th, 2300 København S",3084630,2007-06-18, Ejerlejlighed ,34274,3,90,2007
5612,12," Sundby Parkvej 8, 2. tv, 2300 København S",3586900,2007-06-18, Ejerlejlighed ,28467,3,126,2007
5613,13," Sundby Parkvej 8, 4. th, 2300 København S",3485490,2007-06-18, Ejerlejlighed ,38728,3,90,2007
5614,14," Sundby Parkvej 10, 3. th, 2300 København S",4575050,2007-06-18, Ejerlejlighed ,40132,3,114,2007
5615,15," Sundby Parkvej 10, 3. tv, 2300 København S",3755780,2007-06-18, Ejerlejlighed ,33534,3,112,2007
5616,16," Sundby Parkvej 6, 4. th, 2300 København S",3059000,2007-06-18, Ejerlejlighed ,39727,2,77,2007
5617,17," Sundby Parkvej 2, 1. tv, 2300 København S",3064000,2007-06-18, Ejerlejlighed ,26188,3,117,2007
5618,18," Sundby Parkvej 2, st. th, 2300 København S",2583260,2007-06-18, Ejerlejlighed ,22079,3,117,2007
5619,19," Kroghsgade 6, 4. tv, 2100 København Ø",2500000,2007-06-18, Ejerlejlighed ,34722,3,72,1886
5620,20," Hf. Engvang 45, 2300 København S",2000000,2007-06-18, Villa ,21505,4,93,2012
5621,21," Sundby Parkvej 4, 2. tv, 2300 København S",3328610,2007-06-18, Ejerlejlighed ,29720,3,112,2007
5622,22," Sundby Parkvej 4, st. tv, 2300 København S",2166950,2007-06-18, Ejerlejlighed ,25494,2,85,2007
5623,23," Sundby Parkvej 4, 1. th, 2300 København S",2365650,2007-06-18, Ejerlejlighed ,30723,3,77,2007
5624,24," Sundby Parkvej 4, 4. tv, 2300 København S",4078010,2007-06-18, Ejerlejlighed ,36411,3,112,2007
5625,25," Marsalavej 25, 2300 København S",3250000,2007-06-18, Villa ,20062,6,162,1951
5626,26," Fuglebo 12, 2000 Frederiksberg",5900000,2007-06-19, Rækkehus ,48361,6,122,1943
5627,27," Bernhard Bangs Alle 51A, st. th, 2000 Frederiksberg",2270000,2007-06-19, Ejerlejlighed ,26092,3,87,1981
5628,28," Marielystvej 18, 2000 Frederiksberg",7350000,2007-06-19, Villa ,42000,6,135,1951
5629,29," Strandboulevarden 99, 1. tv, 2100 København Ø",2899000,2007-06-19, Ejerlejlighed ,28703,4,101,1911
5630,30," Rosenvængets Allé 17, 5. tv, 2100 København Ø",4625000,2007-06-19, Ejerlejlighed ,33036,3,140,1903
5631,31," Ole Jørgensens Gade 10, 4. tv, 2200 København N",1400000,2007-06-20, Ejerlejlighed ,25000,2,56,1901
5632,32," Helsingborggade 9, 3. tv, 2100 København Ø",3133000,2007-06-20, Ejerlejlighed ,37298,3,84,1990
5633,33," Andreas Bjørns Gade 4, 4. tv, 1428 København K",1650000,2007-06-20, Ejerlejlighed ,31132,2,53,1901
5634,34," Strandboulevarden 31, 1. th, 2100 København Ø",3700000,2007-06-20, Ejerlejlighed ,28030,5,132,1899
5635,35," Emdrupvej 113, 2. 6, 2400 København NV",2075000,2007-06-20, Ejerlejlighed ,24412,3,85,1979
5636,36," Hostrupsvej 13, 3. th, 1950 Frederiksberg C",3420000,2007-06-20, Ejerlejlighed ,26512,4,129,1904
5637,37," Hedegaardsvej 149, 2300 København S",1175000,2007-06-20, Villa ,20259,2,58,2014
5638,38," Dexter Gordons Vej 17, st, 2450 København SV",3550000,2007-06-20, Ejerlejlighed ,33810,4,105,2007
5639,39," Teglholm Tværvej 33, 5. 4, 2450 København SV",2650000,2007-06-20, Ejerlejlighed ,35333,2,75,2007
5640,40," Carl Th. Zahles Gade 6, st. tv, 2300 København S",3700000,2007-06-20, Ejerlejlighed ,31356,3,118,2005
5641,41," Gunløgsgade 22, st. 4, 2300 København S",1095000,2007-06-20, Ejerlejlighed ,24886,1,44,1970
5642,42," Bjelkes Allé 12, 3. 1, 2200 København N",1245000,2007-06-21, Ejerlejlighed ,21842,1,57,1962
5643,43," Lillegrund 13, 2300 København S",3700000,2007-06-21, Rækkehus ,29365,4,126,2002
5644,44," Bryggervangen 56, 1, 2100 København Ø",1837500,2007-06-21, Ejerlejlighed ,26250,2,70,1932
5645,45," Robert Jacobsens Vej 89, 8. th, 2300 København S",5650000,2007-06-22, Ejerlejlighed ,37417,5,151,2009
5646,46," Kastanievej 16, st, 1876 Frederiksberg C",2525000,2007-06-22, Ejerlejlighed ,26579,3,95,1874
5647,47," Sankt Kjelds Gade 29, st, 2100 København Ø",1850000,2007-06-22, Ejerlejlighed ,29365,2,63,1930
5648,48," Vesterbrogade 97C, 5, 1620 København V",3400000,2007-06-22, Ejerlejlighed ,21935,4,155,1970
5649,49," Vendersgade 31, 1. th, 1363 København K",17700000,2007-06-22, Ejerlejlighed ,124648,4,142,1875
5650,0," Anders Henriksens Gade 3, 4. th, 2300 København S",1575000,2006-12-19, Ejerlejlighed ,28125,2,56,1918
5651,1," Frankrigshusene 3, 2. th, 2300 København S",1950000,2006-12-19, Ejerlejlighed ,26712,3,73,1936
5652,2," Hammelstrupvej 29, 2. th, 2450 København SV",1250000,2006-12-20, Ejerlejlighed ,23585,2,53,1940
5653,3," Edvard Thomsens Vej 69, 5. 1, 2300 København S",2625000,2006-12-20, Ejerlejlighed ,24306,3,108,2007
5654,4," Robert Jacobsens Vej 91, 6. tv, 2300 København S",3802579,2006-12-21, Ejerlejlighed ,38026,3,100,2009
5655,5," H.V. Nyholms Vej 17, st. tv, 2000 Frederiksberg",1825000,2006-12-21, Ejerlejlighed ,28516,2,64,1929
5656,6," Rantzausgade 50C, 5, 2200 København N",1475000,2006-12-21, Ejerlejlighed ,27830,2,53,1889
5657,7," C.F. Richs Vej 54, 2000 Frederiksberg",4250000,2006-12-21, Villa ,22606,6,188,1917
5658,8," Hovmålvej 96, 2300 København S",4150000,2006-12-21, Villa ,27483,6,151,1953
5659,9," Duevej 58, 4. tv, 2000 Frederiksberg",2575000,2006-12-21, Ejerlejlighed ,36786,3,70,1932
5660,10," Sjælør Boulevard 36, 1. th, 2450 København SV",1475000,2006-12-22, Ejerlejlighed ,26818,2,55,1937
5661,11," Godsbanegade 27, 2. th, 1722 København V",2650000,2006-12-23, Ejerlejlighed ,29444,3,90,1906
5662,12," Malmøgade 12, st. th, 2100 København Ø",2592500,2006-12-23, Ejerlejlighed ,17879,5,145,1898
5663,13," Serridslevvej 40, st. th, 2100 København Ø",5650000,2006-12-23, Ejerlejlighed ,33832,5,167,1920
5664,14," Ole Suhrs Gade 20, 3, 1354 København K",2975000,2006-12-24, Ejerlejlighed ,18594,4,160,1884
5665,15," Duevej 60, 3. th, 2000 Frederiksberg",1573000,2006-12-25, Ejerlejlighed ,20697,3,76,1932
5666,16," Store Kongensgade 96, 3. th, 1264 København K",881150,2006-12-27, Ejerlejlighed ,10246,3,86,1931
5667,17," Mimersgade 96, 5. th, 2200 København N",600000,2006-12-28, Ejerlejlighed ,11321,2,53,1938
5668,18," Krusemyntegade 7, 1318 København K",750000,2006-12-29, Rækkehus ,5769,6,130,1885
5669,19," Kristianiagade 20, 2. th, 2100 København Ø",3900000,2006-12-29, Ejerlejlighed ,33333,4,117,1932
5670,20," Hans Hedtofts Gade 7, 2. mf, 2300 København S",4250000,2006-12-29, Ejerlejlighed ,31022,3,137,2005
5671,21," Tovværkgade 4, 4. th, 2300 København S",1830000,2006-12-30, Ejerlejlighed ,29048,3,63,1900
5672,22," Norsvej 9, 1. th, 1916 Frederiksberg C",4150000,2006-12-31, Ejerlejlighed ,40686,5,102,1979
5673,23," Jens Otto Krags Gade 17, 2. 3, 2300 København S",2275000,2006-12-31, Ejerlejlighed ,29934,2,76,2006
5674,24," Ravnsborggade 18C, 4, 2200 København N",3000000,2006-12-31, Ejerlejlighed ,13453,7,223,1875
5675,25," Gothersgade 93E, kl, 1123 København K",1997500,2006-12-31, Fritidshus ,14268,16,0,1883
5676,26," Sverrigsgade 6A, 1. tv, 2300 København S",750000,2007-01-01, Ejerlejlighed ,16667,2,45,1886
5677,27," Duevej 42, 3. tv, 2000 Frederiksberg",2800000,2007-01-02, Ejerlejlighed ,40000,3,70,1932
5678,28," Magstræde 9, 1, 1204 København K",2175000,2007-01-02, Ejerlejlighed ,43500,2,50,1755
5679,29," Rahbeks Alle 16, 3, 1801 Frederiksberg C",2387500,2007-01-03, Ejerlejlighed ,14558,6,164,1904
5680,30," Henrik Steffens Vej 4, 3. tv, 1866 Frederiksberg C",4125000,2007-01-03, Ejerlejlighed ,38915,4,106,1917
5681,31," Classensgade 19, 3. tv, 2100 København Ø",4520000,2007-01-04, Ejerlejlighed ,24301,5,186,1909
5682,32," Gammel Mønt 41, 1. th, 1117 København K",1800000,2007-01-04, Ejerlejlighed ,31579,2,57,1734
5683,33," Peter Ipsens Allé 3, 1. 47, 2400 København NV",1275000,2007-01-04, Ejerlejlighed ,23182,2,55,1973
5684,34," Svanemøllevej 14, 2100 København Ø",8650000,2007-01-04, Villa ,21679,8,309,1926
5685,35," Peter Ipsens Allé 3, 3. 78, 2400 København NV",793000,2007-01-04, Ejerlejlighed ,22657,1,35,1973
5686,36," Wesselsgade 13, 2. th, 2200 København N",4700000,2007-01-04, Ejerlejlighed ,33813,6,139,1875
5687,37," Dublinvej 38B, 2300 København S",3450000,2007-01-04, Villa ,27823,5,124,1933
5688,38," Ryesgade 112A, 1. th, 2100 København Ø",2375000,2007-01-05, Ejerlejlighed ,28614,3,83,1885
5689,39," Florensvej 10, 1. mf, 2300 København S",840000,2007-01-07, Ejerlejlighed ,32308,1,26,1940
5690,40," Læssøesgade 23, 4. tv, 2200 København N",1850000,2007-01-07, Ejerlejlighed ,33636,2,55,1868
5691,41," Finsensvej 13A, st. th, 2000 Frederiksberg",2000000,2007-01-07, Ejerlejlighed ,20408,3,98,1969
5692,42," Uglevej 15, 3. th, 2400 København NV",1500000,2007-01-08, Ejerlejlighed ,27273,2,55,1936
5693,43," Saabyesvej 4, 1. th, 2100 København Ø",3500000,2007-01-08, Ejerlejlighed ,34653,4,101,1953
5694,44," Badstuestræde 18D, 1. th, 1209 København K",4995770,2007-01-08, Ejerlejlighed ,43067,3,116,1790
5695,45," Lergravsvej 56, 1. tv, 2300 København S",2745000,2007-01-09, Ejerlejlighed ,30165,3,91,2006
5696,46," Frydendalsvej 5, 2, 1809 Frederiksberg C",4495000,2007-01-09, Ejerlejlighed ,37773,4,119,1886
5697,47," Kompagnistræde 7A, 1. tv, 1208 København K",2300000,2007-01-09, Ejerlejlighed ,41818,2,55,1798
5698,48," Griffenfeldsgade 8, 4. th, 2200 København N",3350000,2007-01-10, Ejerlejlighed ,27236,4,123,1890
5699,49," Langelinie Allé 5, 3. 1, 2100 København Ø",4800000,2007-01-10, Ejerlejlighed ,44037,3,109,1997
5700,0," Engvej 26, 2300 København S",4900000,2006-07-01, Villa ,36842,5,133,1929
5701,1," H.C. Ørsteds Vej 70, 4. th, 1879 Frederiksberg C",3895000,2006-07-01, Ejerlejlighed ,29962,7,130,1900
5702,2," Ved Kløvermarken 7, st. th, 2300 København S",2100000,2006-07-01, Ejerlejlighed ,34426,2,61,1924
5703,3," Frankrigshusene 2, 3. tv, 2300 København S",1650000,2006-07-02, Ejerlejlighed ,29464,2,56,1936
5704,4," Wilhelm Marstrands Gade 39, 2100 København Ø",6650000,2006-07-03, Rækkehus ,48188,6,138,1883
5705,5," Wilkensvej 11, 1. tv, 2000 Frederiksberg",2720000,2006-07-03, Ejerlejlighed ,31264,3,87,1979
5706,6," Indiakaj 5, st. th, 2100 København Ø",4800000,2006-07-03, Ejerlejlighed ,35556,4,135,1999
5707,7," Olfert Fischers Gade 9, 1311 København K",7390000,2006-07-03, Rækkehus ,50966,5,145,1710
5708,8," Manøgade 10, 1. tv, 2100 København Ø",2885000,2006-07-04, Ejerlejlighed ,32056,3,90,1914
5709,9," Burmeistersgade 1C, 4. th, 1429 København K",2545000,2006-07-04, Ejerlejlighed ,34392,3,74,1901
5710,10," Gærdebred 26, 2300 København S",3000000,2006-07-05, Villa ,20833,5,144,2019
5711,11," Howitzvej 47, 4. tv, 2000 Frederiksberg",3900000,2006-07-05, Ejerlejlighed ,38235,3,102,2002
5712,12," Rørholmsgade 22, 2. tv, 1352 København K",3800000,2006-07-06, Ejerlejlighed ,33929,4,112,1884
5713,13," Vodroffslund 2, st. tv, 1914 Frederiksberg C",4400000,2006-07-06, Ejerlejlighed ,38596,4,114,1917
5714,14," Rosenvængets Allé 19, 2. tv, 2100 København Ø",1750000,2006-07-06, Ejerlejlighed ,10870,6,161,1903
5715,15," Sundholmsvej 27, 3. th, 2300 København S",1750000,2006-07-06, Ejerlejlighed ,17500,4,100,1914
5716,16," Maltagade 22, 4. tv, 2300 København S",1995000,2006-07-07, Ejerlejlighed ,36273,2,55,1934
5717,17," Trondhjemsgade 12, 3. tv, 2100 København Ø",6900000,2006-07-07, Ejerlejlighed ,42073,5,164,1932
5718,18," Edvard Thomsens Vej 91, 4. th, 2300 København S",1980000,2006-07-07, Ejerlejlighed ,24750,3,80,2005
5719,19," Rubingangen 35, 2300 København S",2200000,2006-07-07, Villa ,23158,5,95,1997
5720,20," Teglholmsgade 6B, 6. tv, 2450 København SV",1935303,2006-07-07, Ejerlejlighed ,21503,4,90,2006
5721,21," Øresund Parkvej 14, 2. th, 2300 København S",3250000,2006-07-07, Ejerlejlighed ,36111,2,90,2005
5722,22," Dronningens Tværgade 12A, 3. tv, 1302 København K",3205000,2006-07-09, Ejerlejlighed ,52541,2,61,1780
5723,23," Wildersgade 1, 3. tv, 1408 København K",5190000,2006-07-09, Ejerlejlighed ,48056,3,108,2002
5724,24," Florensvej 11, 1. tv, 2300 København S",1700000,2006-07-10, Ejerlejlighed ,32692,2,52,1940
5725,25," Rahbeks Alle 2B, st, 1801 Frederiksberg C",3295000,2006-07-10, Ejerlejlighed ,43355,2,76,1924
5726,26," Dronningens Tværgade 44, 5. th, 1302 København K",3475000,2006-07-10, Ejerlejlighed ,44551,3,78,1957
5727,27," Sumatravej 59, 1. th, 2300 København S",1300000,2006-07-10, Ejerlejlighed ,27083,1,48,1962
5728,28," Jens Otto Krags Gade 17, 1. 4, 2300 København S",3000000,2006-07-10, Ejerlejlighed ,37975,2,79,2006
5729,29," Birketinget 16, st. 1, 2300 København S",1795000,2006-07-10, Ejerlejlighed ,26014,1,69,1973
5730,30," Århusgade 81, 5. tv, 2100 København Ø",2495000,2006-07-10, Ejerlejlighed ,37239,2,67,1917
5731,31," Gammel Kongevej 72A, 5. th, 1850 Frederiksberg C",2500000,2006-07-11, Ejerlejlighed ,36232,3,69,1941
5732,32," Sjælør Boulevard 24, 1. th, 2450 København SV",1600000,2006-07-11, Ejerlejlighed ,31373,2,51,1936
5733,33," Bispeengen 13, 1. th, 2000 Frederiksberg",1232500,2006-07-11, Ejerlejlighed ,18125,2,68,1911
5734,34," Weidekampsgade 61, 6. th, 2300 København S",3245000,2006-07-12, Ejerlejlighed ,41076,2,79,2006
5735,35," Lange-Müllers Gade 17, 3. tv, 2100 København Ø",2195000,2006-07-12, Ejerlejlighed ,38509,2,57,1932
5736,36," Henrik Ibsens Vej 4, st. th, 1813 Frederiksberg C",2215000,2006-07-12, Ejerlejlighed ,31197,3,71,1938
5737,37," Vølundsgade 14B, 1. th, 2200 København N",1718040,2006-07-12, Ejerlejlighed ,31816,2,54,1903
5738,38," Åbenrå 25, 4, 1124 København K",2550000,2006-07-12, Ejerlejlighed ,41129,1,62,1733
5739,39," Brøndsteds Alle 5, 2, 1803 Frederiksberg C",2036698,2006-07-12, Ejerlejlighed ,14243,5,143,1904
